employee_id,job_type,invoice_amount,material_costs,request_date,start_date,completion_date,customer_id,customer_type,customer_postal_code,customer_satisfaction,employee_experience
j_64a44f,retaining_wall,2350,1381,8/23/2022,9/26/2022,9/28/2022,c_83537c,commercial,A1A,1,4
j_89dcd3,garden_beds,700,231,9/16/2022,10/10/2022,10/11/2022,c_83537c,commercial,A1A,10,1
j_8e861f,fall_planting,760,270,10/9/2022,10/19/2022,10/20/2022,c_83537c,commercial,A1A,1,4
j_366ec3,basic_lawncare,340,93,6/15/2022,7/4/2022,7/5/2022,c_52c742,residential,A1N,10,6
j_26a4e7,tree_pruning,330,85,8/10/2022,9/12/2022,9/13/2022,c_52c742,residential,A1N,9,1
j_2dd9ae,garden_beds,590,209,9/2/2022,10/3/2022,10/4/2022,c_52c742,residential,A1N,10,1
j_84fdb3,basic_lawncare,340,93,9/9/2022,10/6/2022,10/6/2022,c_52c742,residential,A1N,9,4
j_44e771,lawn_treatment,480,194,6/18/2022,7/7/2022,7/8/2022,c_6966cb,residential,A1H,4,5
j_7ef49f,tree_pruning,290,81,6/23/2022,7/14/2022,7/14/2022,c_6966cb,residential,A1H,10,4
j_459a1f,basic_lawncare,290,86,7/5/2022,8/1/2022,8/1/2022,c_6966cb,residential,A1H,10,3
j_3bd3b6,basic_lawncare,290,85,7/14/2022,8/22/2022,8/22/2022,c_6966cb,residential,A1H,10,6
j_711683,garden_beds,500,187,8/8/2022,9/10/2022,9/11/2022,c_6966cb,residential,A1H,9,3
j_6eb828,garden_landscaping,1630,562,6/18/2022,7/8/2022,7/10/2022,c_41e475,residential,A1S,9,6
j_4aaf57,garden_beds,650,237,7/5/2022,8/1/2022,8/3/2022,c_41e475,residential,A1S,4,2
j_1d7cd7,retaining_wall,2270,1340,7/13/2022,8/12/2022,8/15/2022,c_41e475,residential,A1S,6,6
j_8bc4fb,lawn_treatment,620,224,7/27/2022,8/30/2022,8/31/2022,c_41e475,residential,A1S,10,3
j_8f1032,tree_pruning,370,98,10/6/2022,10/17/2022,10/18/2022,c_41e475,residential,A1S,2,3
j_6084a9,install_new_lawn,1290,910,6/19/2022,7/10/2022,7/11/2022,c_596f17,residential,A1N,7,3
j_89635e,garden_beds,480,181,7/23/2022,8/25/2022,8/26/2022,c_596f17,residential,A1N,8,3
j_5bef88,basic_lawncare,280,80,9/2/2022,10/3/2022,10/3/2022,c_596f17,residential,A1N,8,5
j_51fd42,tree_pruning,270,77,9/16/2022,10/10/2022,10/11/2022,c_596f17,residential,A1N,9,5
j_39f0e4,basic_lawncare,290,80,6/20/2022,7/10/2022,7/11/2022,c_823a30,residential,A1A,10,4
j_698b23,basic_lawncare,300,87,6/29/2022,8/1/2022,8/2/2022,c_823a30,residential,A1A,10,6
j_901786,retaining_wall,2020,1085,7/18/2022,8/18/2022,8/21/2022,c_823a30,residential,A1A,1,2
j_85c7af,tree_pruning,290,78,8/13/2022,9/15/2022,9/16/2022,c_823a30,residential,A1A,10,1
j_269659,basic_lawncare,300,88,9/30/2022,10/15/2022,10/16/2022,c_823a30,residential,A1A,4,5
j_5a54bd,tree_pruning,140,41,6/20/2022,7/11/2022,7/11/2022,c_63050a,residential,A1E,6,6
j_8caf32,garden_landscaping,550,241,8/23/2022,9/26/2022,9/27/2022,c_63050a,residential,A1E,6,1
j_46b468,complete_lawncare,580,197,6/21/2022,7/11/2022,7/12/2022,c_753434,residential,A1B,3,1
j_231df3,complete_lawncare,930,290,6/24/2022,7/17/2022,7/17/2022,c_35958f,residential,A1K,6,6
j_4d9fb4,garden_landscaping,2100,690,6/28/2022,7/22/2022,7/24/2022,c_35958f,residential,A1K,8,1
j_4d2c03,garden_landscaping,2110,685,7/7/2022,8/4/2022,8/6/2022,c_35958f,residential,A1K,8,4
j_34fa11,complete_lawncare,940,294,6/26/2022,8/7/2022,8/7/2022,c_35958f,residential,A1K,6,6
j_9c4cc,complete_lawncare,960,299,7/10/2022,8/28/2022,8/29/2022,c_35958f,residential,A1K,10,6
j_459fc3,garden_landscaping,2160,717,8/11/2022,9/14/2022,9/16/2022,c_35958f,residential,A1K,10,1
j_2db321,basic_lawncare,480,118,10/3/2022,10/16/2022,10/16/2022,c_35958f,residential,A1K,4,5
j_4d44be,garden_beds,610,210,6/24/2022,7/17/2022,7/18/2022,c_6751a8,residential,A1B,5,1
j_226ebb,basic_lawncare,340,91,7/11/2022,8/8/2022,8/9/2022,c_6751a8,residential,A1B,7,1
j_3ebbf4,lawn_treatment,580,214,7/31/2022,9/2/2022,9/3/2022,c_6751a8,residential,A1B,9,3
j_8427c5,complete_lawncare,660,227,9/17/2022,10/10/2022,10/10/2022,c_6751a8,residential,A1B,7,1
j_cd6ba,complete_lawncare,650,223,10/22/2022,10/31/2022,10/31/2022,c_6751a8,residential,A1B,6,6
j_91dea0,garden_beds,630,222,6/28/2022,7/21/2022,7/22/2022,c_3908f5,residential,A1A,5,1
j_5e96cb,garden_beds,620,218,8/7/2022,9/9/2022,9/10/2022,c_3908f5,residential,A1A,5,4
j_51c63e,tree_pruning,350,87,8/21/2022,9/20/2022,9/20/2022,c_3908f5,residential,A1A,10,6
j_8d0410,complete_lawncare,860,283,6/28/2022,7/21/2022,7/22/2022,c_9371db,residential,A1S,9,6
j_5f5c91,water_feature,4530,2391,7/5/2022,8/1/2022,8/4/2022,c_9371db,residential,A1S,2,2
j_5949ae,complete_lawncare,870,281,8/19/2022,9/19/2022,9/19/2022,c_9371db,residential,A1S,10,6
j_2061e1,basic_lawncare,440,115,9/15/2022,10/10/2022,10/10/2022,c_9371db,residential,A1S,7,6
j_53082a,lawn_treatment,760,268,9/23/2022,10/12/2022,10/12/2022,c_9371db,residential,A1S,6,5
j_68a044,lawn_treatment,590,224,7/1/2022,7/27/2022,7/28/2022,c_3544b9,residential,A1N,3,6
j_432ee1,basic_lawncare,350,95,7/5/2022,7/31/2022,8/1/2022,c_3544b9,residential,A1N,9,6
j_3e9dec,garden_beds,630,217,9/4/2022,10/3/2022,10/4/2022,c_3544b9,residential,A1N,7,4
j_243618,install_new_lawn,1690,1034,10/30/2022,10/30/2022,10/31/2022,c_3544b9,residential,A1N,10,3
j_59f530,garden_beds,710,232,7/4/2022,7/29/2022,7/31/2022,c_77028d,commercial,A1B,6,6
j_547b9c,retaining_wall,2360,1387,8/6/2022,9/8/2022,9/9/2022,c_77028d,commercial,A1B,8,2
j_d4c44,tree_pruning,410,101,8/28/2022,9/29/2022,9/29/2022,c_77028d,commercial,A1B,9,3
j_108253,garden_landscaping,2070,680,7/5/2022,7/31/2022,8/2/2022,c_3ecf43,commercial,A1L,10,4
j_7d6e96,tree_pruning,450,111,7/28/2022,8/31/2022,9/1/2022,c_3ecf43,commercial,A1L,10,5
j_825dd7,complete_lawncare,910,282,8/23/2022,9/26/2022,9/27/2022,c_3ecf43,commercial,A1L,10,5
j_4c9851,garden_beds,840,269,9/10/2022,10/6/2022,10/7/2022,c_3ecf43,commercial,A1L,8,2
j_7eb694,basic_lawncare,300,79,7/7/2022,8/4/2022,8/5/2022,c_284075,residential,A1E,6,3
j_6e9fd,complete_lawncare,580,201,7/21/2022,8/26/2022,8/27/2022,c_284075,residential,A1E,4,2
j_1ac666,garden_beds,500,175,7/26/2022,8/30/2022,9/1/2022,c_284075,residential,A1E,8,2
j_500da3,complete_lawncare,540,181,8/13/2022,9/17/2022,9/18/2022,c_284075,residential,A1E,6,3
j_1a60d,basic_lawncare,300,87,8/19/2022,10/9/2022,10/10/2022,c_284075,residential,A1E,10,3
j_2e4e43,garden_landscaping,1240,455,9/18/2022,10/11/2022,10/13/2022,c_284075,residential,A1E,8,6
j_7920c6,garden_landscaping,1260,448,10/2/2022,10/16/2022,10/19/2022,c_284075,residential,A1E,7,6
j_17edda,garden_beds,770,245,7/23/2022,8/25/2022,8/27/2022,c_8d5d79,commercial,A1A,5,5
j_4ae887,basic_lawncare,440,110,9/7/2022,10/5/2022,10/5/2022,c_8d5d79,commercial,A1A,6,3
j_5b4c73,basic_lawncare,400,106,7/27/2022,8/30/2022,8/30/2022,c_8252e,commercial,A1A,6,5
j_45e887,install_new_lawn,2040,1150,7/30/2022,9/1/2022,9/1/2022,c_8252e,commercial,A1A,9,1
j_483d9f,basic_lawncare,400,102,10/19/2022,10/23/2022,10/23/2022,c_8252e,commercial,A1A,4,2
j_981a61,lawn_treatment,700,243,8/3/2022,9/5/2022,9/6/2022,c_97983d,residential,A1N,10,4
j_4d9fed,basic_lawncare,410,107,8/16/2022,9/18/2022,9/18/2022,c_97983d,residential,A1N,6,4
j_74d589,basic_lawncare,400,100,8/26/2022,10/9/2022,10/9/2022,c_97983d,residential,A1N,10,4
j_744bf6,tree_pruning,410,102,9/21/2022,10/11/2022,10/11/2022,c_97983d,residential,A1N,3,3
j_3fabc2,tree_pruning,540,124,8/26/2022,9/28/2022,9/28/2022,c_6686bb,commercial,A1S,8,4
j_7dbbb6,garden_landscaping,930,361,8/26/2022,9/28/2022,10/1/2022,c_34996b,residential,A1E,9,3
j_239a4a,water_feature,3750,1514,9/14/2022,10/9/2022,10/10/2022,c_97ef33,residential,A1E,1,6
j_500f01,basic_lawncare,260,75,10/31/2022,10/31/2022,10/31/2022,c_97ef33,residential,A1E,6,6
j_36f722,garden_landscaping,1160,437,10/11/2022,10/19/2022,10/21/2022,c_162671,residential,A1G,7,3
